,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,112.36,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,123.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,158.73,,,1,158.73,,,,,,,,,,,,,1,,158.73,,,,,,1,158.73,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,302.11,,,,,,,,,,,,,,,,,,,,,,1,,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,116.96,,,1,116.96,,,,,,,,,,1,,116.96,1,116.96,2,,233.92,1,,116.96,1,116.96,,,1,116.96,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,116.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,2,307.69,,,,,,,,,1,153.85,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,421.05,1,,210.53,1,,210.53,,,,,,,,,1,210.53,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,355.87,,,,2,,711.74,,,1,355.87,,,1,355.87,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他女性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,1,107.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,117.51,1,117.51,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,119.62,,,,,,,,,,,,,,,,,,,1,,119.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.29,,,,,,,,,,,,,,1,,151.29,,,,,,1,,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,359.28,,,,,,1,,119.76,,,,,,,,,,1,119.76,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,116.28,1,116.28,1,116.28,,,1,,,,116.28,,,,,,2,,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,152.44,,,,,,,1,152.44,2,,,,304.88,,,,,,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,209.64,,,,1,209.64,,,,,,,1,209.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,313.48,1,313.48,,,,,,,,,,,,,,,,,2,,626.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,主唾液腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,111.86,1,111.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,224.22,,,,,,,,,,,,,,,1,,112.11,,,,,,,,,,,,,,,,,,2,224.22,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,2,267.38,,,,,,,,,1,133.69,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,165.84,,,,,,,,,,,,,,,,,,,,1,,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,252.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.42,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,118.06,,,,,,,,,,,,,1,118.06,1,,118.06,2,,236.13,,,,,,,,,,,2,236.13,2,236.13,,,1,118.06,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,144.09,,,,,,,,,,,,,,,,,1,144.09,1,144.09,,,1,144.09,,,,,,,,,,
,,,,75~79,1,202.43,,,,,1,202.43,1,202.43,,,,,,,,,1,202.43,,,,,,,,,,,1,202.43,1,202.43,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,,皮膚,,肝及肝內膽管,,,其他女性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,64.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,64.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,111.98,,,,,,,,,,,,,,,,,,,,,,,1,111.98,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,110.01,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,
,,,,45~49,,,,,,,1,114.16,,,1,,,,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,168.92,,,,,,1,,168.92,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,
,,,,60~64,,,2,269.91,,,,,,,,,,,,,,,1,134.95,1,,134.95,1,,134.95,,,1,134.95,1,134.95,,,2,269.91,,,1,134.95,1,134.95,,,,,,,,,,
,,,,65~69,1,118.06,,,,,,,,,,,,,,,,,,,,,,,,,1,118.06,,,,,,,2,236.13,,,,,,,,,,,1,118.06,,,,
,,,,70~74,,,,,1,136.05,,,1,136.05,,,,,,,,,,,,,,,,,,,1,136.05,1,136.05,1,136.05,,,1,136.05,,,1,136.05,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,2,,383.88,,,,,,1,191.94,3,575.82,,,1,191.94,,,,,,,1,191.94,,,,,,,,
,,,,80~84,,,,,1,303.95,,,,,1,,,,303.95,,,,2,607.90,1,,303.95,,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,113.12,1,113.12,1,113.12,,,1,,,,113.12,,,,,,1,,113.12,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,131.75,,,,,1,131.75,,,,,,,,,,,,,,1,,131.75,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,159.49,,,1,159.49,,,,,,,,,,1,,159.49,1,159.49,,,,1,,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,288.60,,,,,,,,,,,,,,,1,144.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,118.34,1,,118.34,1,,118.34,2,236.69,,,,,,,,,,,1,118.34,,,,,,,,,,,,
,,,,70~74,,,1,133.51,,,,,,,,,,,,,,,,,,,,2,,267.02,1,133.51,1,133.51,1,133.51,1,133.51,,,2,267.02,,,,,,,,,,,,,,
,,,,75~79,1,187.27,,,1,187.27,,,1,187.27,,,,,,,,,1,187.27,,,,1,,187.27,,,1,187.27,,,2,374.53,,,,,1,187.27,,,1,187.27,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,285.71,,,,,,,,,1,285.71,,,1,285.71,,,,,1,285.71,1,285.71,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,450.45,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他內分泌腺,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,65.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,117.92,1,117.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.92,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,109.65,,,,,,,,,,,,,,,,,,,,,1,109.65,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,113.64,1,113.64,,,,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,238.10,,,,,,,,,,,,,,,,,,,,,,,1,119.05,,,,,,,1,119.05,,,,,,,,,,,,,,,,
,,,,55~59,,,1,157.23,,,,,,,,,,,,,,,1,157.23,1,,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,154.32,,,,,1,154.32,,,3,,,,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,122.70,,,,,1,122.70,4,,,,490.80,,,,,,1,,122.70,,,,,,,,,,,,1,122.70,,,,,1,122.70,1,122.70,,,,,,,,
,,,,70~74,,,2,253.16,,,1,126.58,,,,,,,,,,,1,126.58,,,,,,,1,126.58,,,,,1,126.58,1,126.58,,,,,,,1,126.58,,,,,,,,
,,,,75~79,,,1,184.16,,,,,1,184.16,2,,,,368.32,,,,1,184.16,1,,184.16,2,,368.32,,,1,184.16,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,289.86,,,1,,,,289.86,,,,1,289.86,4,,1159.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,425.53,1,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,小腸,,不明原發部位,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,1,66.53,,,,,,,,,,,,,,,1,66.53,,,,,,,,,,,,,1,66.53,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,110.99,,,,,,,,,,,,,,,,,,,,1,,110.99,,,,,,,,,1,110.99,,,,,,,,,,,,,,,,
,,,,45~49,,,1,115.61,2,231.21,,,,,,,,,,,,,,,,,,1,,115.61,,,1,115.61,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,236.69,,,,,,,,,,,,,,,1,118.34,,,,1,,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,149.25,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,154.56,,,,,2,309.12,,,,,,,,,,,1,,154.56,,,,,,,,,,1,154.56,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,2,,255.75,,,,1,127.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,255.75,,,,,,,,1,,127.88,1,127.88,2,,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,178.57,,,,,,,,,2,,,,357.14,,,,,,,,,3,,535.71,,,,,,,,,,,2,357.14,1,178.57,,,,,,,,,,,,
,,,,80~84,,,,,1,280.90,,,,,1,,,,280.90,,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,355.87,,,,,,,1,,,,355.87,,,,,,,,,2,,711.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,,,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,117.23,,,,,,,,,,,,,,,,,,,1,,117.23,,,,,,,,1,117.23,1,117.23,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,132.98,,,,,,,,,,,,,,,2,,265.96,,,,,,,,,,,,,,1,132.98,1,132.98,,,,,,,,,,,,
,,,,60~64,1,167.22,,,,,,,1,167.22,1,,,,167.22,1,,167.22,2,334.45,1,,167.22,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,264.90,1,132.45,,,2,,,,264.90,,,,2,264.90,,,,,,,1,132.45,,,,,1,132.45,,,1,132.45,,,,,,,,,,,,,,
,,,,70~74,,,,,1,129.70,,,,,4,,,,518.81,,,,1,129.70,,,,,,,,,,,,,2,259.40,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,168.92,,,,2,,337.84,,,,,1,168.92,1,168.92,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,268.10,,,,2,536.19,,,,,,,,,1,268.10,,,1,268.10,1,268.10,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,40~44,1,112.23,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,213.90,,,,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,131.06,,,,,1,131.06,1,131.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,170.07,,,,,,,,,1,,,,170.07,1,,170.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,141.04,,,,,,,2,282.09,,,,,,1,,141.04,,,,,,1,,141.04,1,141.04,,,,,,,1,141.04,,,,,,,,,,,,,,,,
,,,,70~74,3,385.60,,,1,128.53,,,1,128.53,1,,,,128.53,1,,128.53,,,,,,,,,2,257.07,,,1,128.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,315.46,,,,,,1,,157.73,,,,,,1,,157.73,,,1,157.73,,,2,315.46,,,1,157.73,,,,,,,,,,,,,,
,,,,80~84,,,1,251.89,,,,,,,,,,,,1,,251.89,,,,,,,,,2,503.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,3,1030.93,,,1,343.64,,,,,,1,,343.64,1,343.64,1,,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,
